"collection_name","article_id","title","doi","tags","thumbnail_file"
"Latrines and toilets","7951427","Raised block latrine - isometric","https://doi.org/10.17028/rd.lboro.7951427.v1","Technical illustration and graphics","7951427_thumbnail.jpg"
"Latrines and toilets","7951424","A raised latrine - section","https://doi.org/10.17028/rd.lboro.7951424.v1","Technical illustration and graphics","7951424_thumbnail.jpg"
"Latrines and toilets","7951421","Open drain communal latrine","https://doi.org/10.17028/rd.lboro.7951421.v1","Technical illustration and graphics","7951421_thumbnail.jpg"
"Latrines and toilets","7951397","Communal aqua-privy 2","https://doi.org/10.17028/rd.lboro.7951397.v1","Technical illustration and graphics","7951397_thumbnail.jpg"
"Latrines and toilets","7951400","Institutional latrine design plan","https://doi.org/10.17028/rd.lboro.7951400.v1","Technical illustration and graphics","7951400_thumbnail.jpg"
"Latrines and toilets","7951388","Communal aqua-privy 1","https://doi.org/10.17028/rd.lboro.7951388.v1","Technical illustration and graphics","7951388_thumbnail.jpg"
"Latrines and toilets","7951391","Institutional latrine design","https://doi.org/10.17028/rd.lboro.7951391.v1","Technical illustration and graphics","7951391_thumbnail.jpg"
"Latrines and toilets","7952282","Siting latrines","https://doi.org/10.17028/rd.lboro.7952282.v1","Technical illustration and graphics","7952282_thumbnail.jpg"
"Latrines and toilets","7952279","Boys latrine block 2","https://doi.org/10.17028/rd.lboro.7952279.v1","Technical illustration and graphics","7952279_thumbnail.jpg"
"Latrines and toilets","7952276","Boys latrine block 1","https://doi.org/10.17028/rd.lboro.7952276.v1","Technical illustration and graphics","7952276_thumbnail.jpg"
"Latrines and toilets","7951499","Sand-enveloped latrine","https://doi.org/10.17028/rd.lboro.7951499.v1","Technical illustration and graphics","7951499_thumbnail.jpg"
"Latrines and toilets","7952459","Reinforced concrete latrine slab 1","https://doi.org/10.17028/rd.lboro.7952459.v1","Technical illustration and graphics","7952459_thumbnail.jpg"
"Latrines and toilets","7952462","Reinforced concrete latrine slab 2","https://doi.org/10.17028/rd.lboro.7952462.v1","Technical illustration and graphics","7952462_thumbnail.jpg"
"Latrines and toilets","7952588","Supporting latrine pits","https://doi.org/10.17028/rd.lboro.7952588.v1","Technical illustration and graphics","7952588_thumbnail.jpg"
"Latrines and toilets","7952531","Reinforced concrete latrine slab","https://doi.org/10.17028/rd.lboro.7952531.v1","Technical illustration and graphics","7952531_thumbnail.jpg"
"Latrines and toilets","7952537","Reinforced concrete latrine slab - sections","https://doi.org/10.17028/rd.lboro.7952537.v1","Technical illustration and graphics","7952537_thumbnail.jpg"
"Latrines and toilets","7952765","Timber-frame for trench latrine superstructure drawing","https://doi.org/10.17028/rd.lboro.7952765.v1","Technical illustration and graphics","7952765_thumbnail.jpg"
"Latrines and toilets","7952771","Dimensions for timber-frame for trench latrine superstructure","https://doi.org/10.17028/rd.lboro.7952771.v1","Technical illustration and graphics","7952771_thumbnail.jpg"
"Latrines and toilets","7952759","Low-cost latrine superstructure","https://doi.org/10.17028/rd.lboro.7952759.v1","Technical illustration and graphics","7952759_thumbnail.jpg"
"Latrines and toilets","7952699","Low-cost latrine superstructure","https://doi.org/10.17028/rd.lboro.7952699.v1","Technical illustration and graphics","7952699_thumbnail.jpg"
"Latrines and toilets","7952711","Superstructure for family VIP latrine with spiral entrance","https://doi.org/10.17028/rd.lboro.7952711.v1","Technical illustration and graphics","7952711_thumbnail.jpg"
"Latrines and toilets","7957595","Twin-pit offset pour-flush latrines","https://doi.org/10.17028/rd.lboro.7957595.v1","Technical illustration and graphics","7957595_thumbnail.jpg"
"Latrines and toilets","7957577","Twin-pit pour-flush latrine 2","https://doi.org/10.17028/rd.lboro.7957577.v1","Technical illustration and graphics","7957577_thumbnail.jpg"
"Latrines and toilets","7957574","Twin-pit pour-flush latrine 1","https://doi.org/10.17028/rd.lboro.7957574.v1","Technical illustration and graphics","7957574_thumbnail.jpg"
"Latrines and toilets","7957586","A twin-pit ventilated improved pit latrine","https://doi.org/10.17028/rd.lboro.7957586.v1","Technical illustration and graphics","7957586_thumbnail.jpg"
"Latrines and toilets","7957565","Twin-pit latrine 1","https://doi.org/10.17028/rd.lboro.7957565.v1","Technical illustration and graphics","7957565_thumbnail.jpg"
"Latrines and toilets","7957556","Twin-pit latrine","https://doi.org/10.17028/rd.lboro.7957556.v1","Technical illustration and graphics","7957556_thumbnail.jpg"
"Latrines and toilets","7957547","The Sato toilet pan","https://doi.org/10.17028/rd.lboro.7957547.v1","Technical illustration and graphics","7957547_thumbnail.jpg"
"Latrines and toilets","7957634","Vault latrine","https://doi.org/10.17028/rd.lboro.7957634.v1","Technical illustration and graphics","7957634_thumbnail.jpg"
"Latrines and toilets","7957616","Double-vault urine-diverting latrine - isometric","https://doi.org/10.17028/rd.lboro.7957616.v1","Technical illustration and graphics","7957616_thumbnail.jpg"
"Latrines and toilets","7957604","Double-vault urine-diverting latrine isometric and plan","https://doi.org/10.17028/rd.lboro.7957604.v1","Technical illustration and graphics","7957604_thumbnail.jpg"
"Latrines and toilets","7957610","Double-vault urine-diverting latrine - isometric","https://doi.org/10.17028/rd.lboro.7957610.v1","Technical illustration and graphics","7957610_thumbnail.jpg"
"Latrines and toilets","7957601","Latrine for minimising sludge volumes","https://doi.org/10.17028/rd.lboro.7957601.v1","Technical illustration and graphics","7957601_thumbnail.jpg"
"Latrines and toilets","7957799","VIP latrine 6","https://doi.org/10.17028/rd.lboro.7957799.v1","Technical illustration and graphics","7957799_thumbnail.jpg"
"Latrines and toilets","7957793","VIP latrine 4 version 3","https://doi.org/10.17028/rd.lboro.7957793.v1","Technical illustration and graphics","7957793_thumbnail.jpg"
"Latrines and toilets","7957790","VIP latrine 4 version 2","https://doi.org/10.17028/rd.lboro.7957790.v1","Technical illustration and graphics","7957790_thumbnail.jpg"
"Latrines and toilets","7957796","VIP latrine 5","https://doi.org/10.17028/rd.lboro.7957796.v1","Technical illustration and graphics","7957796_thumbnail.jpg"
"Latrines and toilets","7957820","A ventilated improved pit latrine","https://doi.org/10.17028/rd.lboro.7957820.v1","Technical illustration and graphics","7957820_thumbnail.jpg"
"Latrines and toilets","7957778","VIP latrine 1","https://doi.org/10.17028/rd.lboro.7957778.v1","Technical illustration and graphics","7957778_thumbnail.jpg"
"Latrines and toilets","7957784","VIP latrine 3","https://doi.org/10.17028/rd.lboro.7957784.v1","Technical illustration and graphics","7957784_thumbnail.jpg"
"Latrines and toilets","7957781","VIP latrine 2","https://doi.org/10.17028/rd.lboro.7957781.v1","Technical illustration and graphics","7957781_thumbnail.jpg"
"Latrines and toilets","7957775","Ventilation in VIP latrines 2","https://doi.org/10.17028/rd.lboro.7957775.v1","Technical illustration and graphics","7957775_thumbnail.jpg"
"Latrines and toilets","7957772","Ventilation in VIP latrines 1","https://doi.org/10.17028/rd.lboro.7957772.v1","Technical illustration and graphics","7957772_thumbnail.jpg"
"Latrines and toilets","7957655","Blair VIP latrine-plan","https://doi.org/10.17028/rd.lboro.7957655.v1","Technical illustration and graphics","7957655_thumbnail.jpg"
"Latrines and toilets","7958588","MHM below ground latrine block details","https://doi.org/10.17028/rd.lboro.7958588.v1","Technical illustration and graphics","7958588_thumbnail.jpg"
"Latrines and toilets","7958825","Pedestal toilet","https://doi.org/10.17028/rd.lboro.7958825.v1","Technical illustration and graphics","7958825_thumbnail.jpg"
"Latrines and toilets","7958795","Man defecating in a flush toilet","https://doi.org/10.17028/rd.lboro.7958795.v1","Technical illustration and graphics","7958795_thumbnail.jpg"
"Latrines and toilets","7982753","Upgrading VIP latrines","https://doi.org/10.17028/rd.lboro.7982753.v1","Technical illustration and graphics","7982753_thumbnail.jpg"
"Latrines and toilets","7982750","Upgrading pour-flush latrines","https://doi.org/10.17028/rd.lboro.7982750.v1","Technical illustration and graphics","7982750_thumbnail.jpg"
"Latrines and toilets","7982795","Flush toilet to sewer pit removed","https://doi.org/10.17028/rd.lboro.7982795.v1","Technical illustration and graphics","7982795_thumbnail.jpg"
"Latrines and toilets","7982798","Flush toilet to sewer","https://doi.org/10.17028/rd.lboro.7982798.v1","Technical illustration and graphics","7982798_thumbnail.jpg"
"Latrines and toilets","7982789","Flush toilet to septic tank","https://doi.org/10.17028/rd.lboro.7982789.v1","Technical illustration and graphics","7982789_thumbnail.jpg"
"Latrines and toilets","7982792","Flush toilet to sewer from house","https://doi.org/10.17028/rd.lboro.7982792.v1","Technical illustration and graphics","7982792_thumbnail.jpg"
"Latrines and toilets","7982771","Aqua-privy to drainage field 2","https://doi.org/10.17028/rd.lboro.7982771.v1","Technical illustration and graphics","7982771_thumbnail.jpg"
"Latrines and toilets","7982774","Aqua-privy to sewer","https://doi.org/10.17028/rd.lboro.7982774.v1","Technical illustration and graphics","7982774_thumbnail.jpg"
"Latrines and toilets","7982768","Aqua-privy to drainage field 1","https://doi.org/10.17028/rd.lboro.7982768.v1","Technical illustration and graphics","7982768_thumbnail.jpg"
"Latrines and toilets","7782938","Building a school latrine block","https://doi.org/10.17028/rd.lboro.7782938.v1","Line drawings","7782938_thumbnail.jpg"
"Latrines and toilets","7782935","Public latrines without vent pipes","https://doi.org/10.17028/rd.lboro.7782935.v1","Line drawings","7782935_thumbnail.jpg"
"Latrines and toilets","7782929","School latrine block in Uganda","https://doi.org/10.17028/rd.lboro.7782929.v1","Line drawings","7782929_thumbnail.jpg"
"Latrines and toilets","7461335","VIP latrine – thatched 2","https://doi.org/10.17028/rd.lboro.7461335.v1","Line drawings","7461335_thumbnail.jpg"
"Latrines and toilets","7461353","VIP latrine","https://doi.org/10.17028/rd.lboro.7461353.v1","Line drawings","7461353_thumbnail.jpg"
"Latrines and toilets","7461341","Latrine slab under construction","https://doi.org/10.17028/rd.lboro.7461341.v1","Line drawings","7461341_thumbnail.jpg"
"Latrines and toilets","7461290","Spiral VIP latrine with vent pipe 2","https://doi.org/10.17028/rd.lboro.7461290.v1","Line drawings","7461290_thumbnail.jpg"
"Latrines and toilets","7461308","VIP latrine – offset – under construction","https://doi.org/10.17028/rd.lboro.7461308.v1","Line drawings","7461308_thumbnail.jpg"
"Latrines and toilets","7461299","VIP latrine – offset","https://doi.org/10.17028/rd.lboro.7461299.v1","Line drawings","7461299_thumbnail.jpg"
"Latrines and toilets","7461320","VIP latrine – offset – with construction hose","https://doi.org/10.17028/rd.lboro.7461320.v1","Line drawings","7461320_thumbnail.jpg"
"Latrines and toilets","7461326","VIP latrine – thatched 1","https://doi.org/10.17028/rd.lboro.7461326.v1","Line drawings","7461326_thumbnail.jpg"
"Latrines and toilets","7461275","Blair VIP latrine with external vent pipe and half door","https://doi.org/10.17028/rd.lboro.7461275.v1","Line drawings","7461275_thumbnail.jpg"
"Latrines and toilets","7461278","Blair VIP latrine with internal vent pipe and half door","https://doi.org/10.17028/rd.lboro.7461278.v1","Line drawings","7461278_thumbnail.jpg"
"Latrines and toilets","7461281","Latrine under construction","https://doi.org/10.17028/rd.lboro.7461281.v1","Line drawings","7461281_thumbnail.jpg"
"Latrines and toilets","7461284","Spiral VIP latrine with vent pipe 1","https://doi.org/10.17028/rd.lboro.7461284.v1","Line drawings","7461284_thumbnail.jpg"
"Latrines and toilets","7461263","Blair VIP latrine 2 – with door","https://doi.org/10.17028/rd.lboro.7461263.v1","Line drawings","7461263_thumbnail.jpg"
"Latrines and toilets","7461269","Blair VIP latrine 3","https://doi.org/10.17028/rd.lboro.7461269.v1","Line drawings","7461269_thumbnail.jpg"
"Latrines and toilets","7461272","Blair VIP latrine 4 – offset","https://doi.org/10.17028/rd.lboro.7461272.v1","Line drawings","7461272_thumbnail.jpg"
"Latrines and toilets","7461254","Twin pit VIP latrine – side view","https://doi.org/10.17028/rd.lboro.7461254.v1","Line drawings","7461254_thumbnail.jpg"
"Latrines and toilets","7461260","Blair VIP latrine 2","https://doi.org/10.17028/rd.lboro.7461260.v1","Line drawings","7461260_thumbnail.jpg"
"Latrines and toilets","7461257","Blair VIP latrine 1","https://doi.org/10.17028/rd.lboro.7461257.v1","Line drawings","7461257_thumbnail.jpg"
"Latrines and toilets","7461251","Twin pit VIP latrine with access cover","https://doi.org/10.17028/rd.lboro.7461251.v1","Line drawings","7461251_thumbnail.jpg"
"Latrines and toilets","7461242","Twin pit latrine under construction with three labourers","https://doi.org/10.17028/rd.lboro.7461242.v1","Line drawings","7461242_thumbnail.jpg"
"Latrines and toilets","7461245","Twin pit latrine under construction with stones and blockwork","https://doi.org/10.17028/rd.lboro.7461245.v1","Line drawings","7461245_thumbnail.jpg"
"Latrines and toilets","7461233","Lining a latrine pit","https://doi.org/10.17028/rd.lboro.7461233.v1","Line drawings","7461233_thumbnail.jpg"
"Latrines and toilets","7461239","Twin pit latrine under construction with slabs in place","https://doi.org/10.17028/rd.lboro.7461239.v1","Line drawings","7461239_thumbnail.jpg"
"Latrines and toilets","7461236","Twin pit latrine under construction with pipes showing","https://doi.org/10.17028/rd.lboro.7461236.v1","Line drawings","7461236_thumbnail.jpg"
"Latrines and toilets","7461230","Latrine with twin pits and vent pipes","https://doi.org/10.17028/rd.lboro.7461230.v1","Line drawings","7461230_thumbnail.jpg"
"Latrines and toilets","7461221","Lifting a sanplat","https://doi.org/10.17028/rd.lboro.7461221.v1","Line drawings","7461221_thumbnail.jpg"
"Latrines and toilets","7461224","Three men rolling a latrine slab","https://doi.org/10.17028/rd.lboro.7461224.v1","Line drawings","7461224_thumbnail.jpg"
"Latrines and toilets","7461227","VIP latrine with slab – under construction","https://doi.org/10.17028/rd.lboro.7461227.v1","Line drawings","7461227_thumbnail.jpg"
"Latrines and toilets","7461200","Raised latrine with vent pipes","https://doi.org/10.17028/rd.lboro.7461200.v1","Line drawings","7461200_thumbnail.jpg"
"Latrines and toilets","7461203","Four men test the strength of a latrine slab","https://doi.org/10.17028/rd.lboro.7461203.v1","Line drawings","7461203_thumbnail.jpg"
"Latrines and toilets","7461209","Latrine seat - double","https://doi.org/10.17028/rd.lboro.7461209.v1","Line drawings","7461209_thumbnail.jpg"
"Latrines and toilets","7461212","Latrine seat - single","https://doi.org/10.17028/rd.lboro.7461212.v1","Line drawings","7461212_thumbnail.jpg"
"Latrines and toilets","7461218","Latrine support rail for disabled users","https://doi.org/10.17028/rd.lboro.7461218.v1","Line drawings","7461218_thumbnail.jpg"
"Latrines and toilets","7461188","School latrine block in Uganda","https://doi.org/10.17028/rd.lboro.7461188.v1","Line drawings","7461188_thumbnail.jpg"
"Latrines and toilets","7461191","Building a raised latrine","https://doi.org/10.17028/rd.lboro.7461191.v1","Line drawings","7461191_thumbnail.jpg"
"Latrines and toilets","7461194","Latrine with steep steps","https://doi.org/10.17028/rd.lboro.7461194.v1","Line drawings","7461194_thumbnail.jpg"
"Latrines and toilets","7461197","Raised latrine showing steps","https://doi.org/10.17028/rd.lboro.7461197.v1","Line drawings","7461197_thumbnail.jpg"
"Latrines and toilets","7461173","Pour flush latrine 1","https://doi.org/10.17028/rd.lboro.7461173.v1","Line drawings","7461173_thumbnail.jpg"
"Latrines and toilets","7461176","Pour flush latrine 2","https://doi.org/10.17028/rd.lboro.7461176.v1","Line drawings","7461176_thumbnail.jpg"
"Latrines and toilets","7461182","Communal latrines","https://doi.org/10.17028/rd.lboro.7461182.v1","Line drawings","7461182_thumbnail.jpg"
"Latrines and toilets","7461179","Poor environment with a latrine","https://doi.org/10.17028/rd.lboro.7461179.v1","Line drawings","7461179_thumbnail.jpg"
"Latrines and toilets","7461185","Public latrines with vent pipes","https://doi.org/10.17028/rd.lboro.7461185.v1","Line drawings","7461185_thumbnail.jpg"
"Latrines and toilets","7461158","Wooden ramp at entry to a latrine","https://doi.org/10.17028/rd.lboro.7461158.v1","Line drawings","7461158_thumbnail.jpg"
"Latrines and toilets","7461170","Pour flush latrine with a bucket","https://doi.org/10.17028/rd.lboro.7461170.v1","Line drawings","7461170_thumbnail.jpg"
"Latrines and toilets","7461164","Overhanging latrine 1","https://doi.org/10.17028/rd.lboro.7461164.v1","Line drawings","7461164_thumbnail.jpg"
"Latrines and toilets","7461167","Overhanging latrine 2","https://doi.org/10.17028/rd.lboro.7461167.v1","Line drawings","7461167_thumbnail.jpg"
"Latrines and toilets","7461152","Shallow even steps and handrail to a latrine","https://doi.org/10.17028/rd.lboro.7461152.v1","Line drawings","7461152_thumbnail.jpg"
"Latrines and toilets","7461146","Latrine with space for a wheelchair alongside","https://doi.org/10.17028/rd.lboro.7461146.v1","Line drawings","7461146_thumbnail.jpg"
"Latrines and toilets","7461143","Latrine with enough space for a wheelchair","https://doi.org/10.17028/rd.lboro.7461143.v1","Line drawings","7461143_thumbnail.jpg"
"Latrines and toilets","7461140","Latrine support rail for disabled users","https://doi.org/10.17028/rd.lboro.7461140.v1","Line drawings","7461140_thumbnail.jpg"
"Latrines and toilets","7461125","Disabled girl entering an unimproved latrine","https://doi.org/10.17028/rd.lboro.7461125.v1","Line drawings","7461125_thumbnail.jpg"
"Latrines and toilets","7461128","Free-standing wooden support frame over a toilet","https://doi.org/10.17028/rd.lboro.7461128.v1","Line drawings","7461128_thumbnail.jpg"
"Latrines and toilets","7461131","Latrine door closing method for disabled users (colour)","https://doi.org/10.17028/rd.lboro.7461131.v1","Line drawings","7461131_thumbnail.jpg"
"Latrines and toilets","7461134","Latrine door closing method for disabled users","https://doi.org/10.17028/rd.lboro.7461134.v1","Line drawings","7461134_thumbnail.jpg"
"Latrines and toilets","7461137","Latrine support rail for disabled users (colour)","https://doi.org/10.17028/rd.lboro.7461137.v1","Line drawings","7461137_thumbnail.jpg"
"Latrines and toilets","7461113","Flush toilet 2","https://doi.org/10.17028/rd.lboro.7461113.v1","Line drawings","7461113_thumbnail.jpg"
"Latrines and toilets","7461119","Disabled boy using a wheelchair over a squatting plate","https://doi.org/10.17028/rd.lboro.7461119.v1","Line drawings","7461119_thumbnail.jpg"
"Latrines and toilets","7461116","Flushing a toilet","https://doi.org/10.17028/rd.lboro.7461116.v1","Line drawings","7461116_thumbnail.jpg"
"Latrines and toilets","7461122","Disabled boy using an adapted wheelchair over a squatting plate","https://doi.org/10.17028/rd.lboro.7461122.v1","Line drawings","7461122_thumbnail.jpg"
"Latrines and toilets","7461101","Lined pit","https://doi.org/10.17028/rd.lboro.7461101.v1","Line drawings","7461101_thumbnail.jpg"
"Latrines and toilets","7461104","Making bricks","https://doi.org/10.17028/rd.lboro.7461104.v1","Line drawings","7461104_thumbnail.jpg"
"Latrines and toilets","7461107","Cleaning a pedestal toilet","https://doi.org/10.17028/rd.lboro.7461107.v1","Line drawings","7461107_thumbnail.jpg"
"Latrines and toilets","7461110","Flush toilet 1","https://doi.org/10.17028/rd.lboro.7461110.v1","Line drawings","7461110_thumbnail.jpg"
"Latrines and toilets","7461080","Access to waste chambers of a compost latrine","https://doi.org/10.17028/rd.lboro.7461080.v1","Line drawings","7461080_thumbnail.jpg"
"Latrines and toilets","7461083","Compost latrines","https://doi.org/10.17028/rd.lboro.7461083.v1","Line drawings","7461083_thumbnail.jpg"
"Latrines and toilets","7461095","Prefabricated pit lining","https://doi.org/10.17028/rd.lboro.7461095.v1","Line drawings","7461095_thumbnail.jpg"
"Latrines and toilets","7461086","Renovating a compost latrine","https://doi.org/10.17028/rd.lboro.7461086.v1","Line drawings","7461086_thumbnail.jpg"
"Latrines and toilets","7461098","Digging a pit","https://doi.org/10.17028/rd.lboro.7461098.v1","Line drawings","7461098_thumbnail.jpg"
"Latrines and toilets","7461068","Simple pit latrine 2","https://doi.org/10.17028/rd.lboro.7461068.v1","Line drawings","7461068_thumbnail.jpg"
"Latrines and toilets","7461071","Bucket latrine - showing bucket","https://doi.org/10.17028/rd.lboro.7461071.v1","Line drawings","7461071_thumbnail.jpg"
"Latrines and toilets","7461074","Bucket latrine","https://doi.org/10.17028/rd.lboro.7461074.v1","Line drawings","7461074_thumbnail.jpg"
"Latrines and toilets","7461077","Simple pit latrine with seat and cover","https://doi.org/10.17028/rd.lboro.7461077.v1","Line drawings","7461077_thumbnail.jpg"
"Latrines and toilets","7461059","Open pit with logs","https://doi.org/10.17028/rd.lboro.7461059.v1","Line drawings","7461059_thumbnail.jpg"
"Latrines and toilets","7461056","Brick latrine","https://doi.org/10.17028/rd.lboro.7461056.v1","Line drawings","7461056_thumbnail.jpg"
"Latrines and toilets","7461062","Simple pit latrine 1","https://doi.org/10.17028/rd.lboro.7461062.v1","Line drawings","7461062_thumbnail.jpg"
"Latrines and toilets","7461065","Open pit with sticks","https://doi.org/10.17028/rd.lboro.7461065.v1","Line drawings","7461065_thumbnail.jpg"
"Latrines and toilets","7376603","Emergency toilets in Kalma camp","https://doi.org/10.17028/rd.lboro.7376603.v1","Line drawings","7376603_thumbnail.jpg"
"Latrines and toilets","7376606","Trench latrines","https://doi.org/10.17028/rd.lboro.7376606.v1","Line drawings","7376606_thumbnail.jpg"
"Latrines and toilets","7376597","Oxfam latrine block","https://doi.org/10.17028/rd.lboro.7376597.v1","Line drawings","7376597_thumbnail.jpg"
"Latrines and toilets","7376600","Emergency latrines","https://doi.org/10.17028/rd.lboro.7376600.v1","Line drawings","7376600_thumbnail.jpg"
"Latrines and toilets","7309136","Raised latrine 1","https://doi.org/10.17028/rd.lboro.7309136.v1","Technical illustration and graphics","7309136_thumbnail.jpg"
"Latrines and toilets","7270799","Wooden toilet seat and dimensions","https://doi.org/10.17028/rd.lboro.7270799.v1","Technical illustration and graphics","7270799_thumbnail.jpg"
"Latrines and toilets","7270805","Cutaway view of latrine shelter for disabled people","https://doi.org/10.17028/rd.lboro.7270805.v1","Technical illustration and graphics","7270805_thumbnail.jpg"
"Latrines and toilets","7270790","Perspective view of a latrine shelter for disabled people","https://doi.org/10.17028/rd.lboro.7270790.v1","Technical illustration and graphics","7270790_thumbnail.jpg"
"Latrines and toilets","7270703","Plan view of an accessible school toilet","https://doi.org/10.17028/rd.lboro.7270703.v1","Technical illustration and graphics","7270703_thumbnail.jpg"
"Latrines and toilets","7270712","Plan view of a fixed raised seated latrine","https://doi.org/10.17028/rd.lboro.7270712.v1","Technical illustration and graphics","7270712_thumbnail.jpg"
"Latrines and toilets","7270697","Side elevation of a toilet seat","https://doi.org/10.17028/rd.lboro.7270697.v1","Technical illustration and graphics","7270697_thumbnail.jpg"
"Latrines and toilets","7270679","Plan view of a toilet cubicle","https://doi.org/10.17028/rd.lboro.7270679.v1","Technical illustration and graphics","7270679_thumbnail.jpg"
"Latrines and toilets","7270694","Plan view of a toilet","https://doi.org/10.17028/rd.lboro.7270694.v1","Technical illustration and graphics","7270694_thumbnail.jpg"
"Latrines and toilets","7270688","Plan view of a bathroom without a toilet","https://doi.org/10.17028/rd.lboro.7270688.v1","Technical illustration and graphics","7270688_thumbnail.jpg"
"Schools and school sanitation","8068316","Section of a pit with lining sections cemented","https://doi.org/10.17028/rd.lboro.8068316.v1","Technical illustration and graphics","8068316_thumbnail.jpg"
"Schools and school sanitation","7951433","Raised block latrine - isometric 2","https://doi.org/10.17028/rd.lboro.7951433.v1","Technical illustration and graphics","7951433_thumbnail.jpg"
"Schools and school sanitation","7951442","Raised block latrine isometric without lid","https://doi.org/10.17028/rd.lboro.7951442.v1","Technical illustration and graphics","7951442_thumbnail.jpg"
"Schools and school sanitation","7951427","Raised block latrine - isometric","https://doi.org/10.17028/rd.lboro.7951427.v1","Technical illustration and graphics","7951427_thumbnail.jpg"
"Schools and school sanitation","7952279","Boys latrine block 2","https://doi.org/10.17028/rd.lboro.7952279.v1","Technical illustration and graphics","7952279_thumbnail.jpg"
"Schools and school sanitation","7952276","Boys latrine block 1","https://doi.org/10.17028/rd.lboro.7952276.v1","Technical illustration and graphics","7952276_thumbnail.jpg"
"Schools and school sanitation","7952258","Alternative door materials","https://doi.org/10.17028/rd.lboro.7952258.v1","Technical illustration and graphics","7952258_thumbnail.jpg"
"Schools and school sanitation","7952243","Urinals for boys","https://doi.org/10.17028/rd.lboro.7952243.v1","Technical illustration and graphics","7952243_thumbnail.jpg"
"Schools and school sanitation","7952252","Alternative roof materials","https://doi.org/10.17028/rd.lboro.7952252.v1","Technical illustration and graphics","7952252_thumbnail.jpg"
"Schools and school sanitation","7952213","Timber superstructure for boys","https://doi.org/10.17028/rd.lboro.7952213.v1","Technical illustration and graphics","7952213_thumbnail.jpg"
"Schools and school sanitation","7952231","Cement block superstructure for boys","https://doi.org/10.17028/rd.lboro.7952231.v1","Technical illustration and graphics","7952231_thumbnail.jpg"
"Schools and school sanitation","7952201","Stone superstructure for boys","https://doi.org/10.17028/rd.lboro.7952201.v1","Technical illustration and graphics","7952201_thumbnail.jpg"
"Schools and school sanitation","7952210","Corrugated superstructure for boys","https://doi.org/10.17028/rd.lboro.7952210.v1","Technical illustration and graphics","7952210_thumbnail.jpg"
"Schools and school sanitation","7952156","Cement block superstructure for boys","https://doi.org/10.17028/rd.lboro.7952156.v1","Technical illustration and graphics","7952156_thumbnail.jpg"
"Schools and school sanitation","7952162","Cement block superstructure for girls","https://doi.org/10.17028/rd.lboro.7952162.v1","Technical illustration and graphics","7952162_thumbnail.jpg"
"Schools and school sanitation","7951550","Stone concrete slab for boys","https://doi.org/10.17028/rd.lboro.7951550.v1","Technical illustration and graphics","7951550_thumbnail.jpg"
"Schools and school sanitation","7951547","Concrete slab for girls","https://doi.org/10.17028/rd.lboro.7951547.v1","Technical illustration and graphics","7951547_thumbnail.jpg"
"Schools and school sanitation","7952135","Shallow concrete slab for boys","https://doi.org/10.17028/rd.lboro.7952135.v1","Technical illustration and graphics","7952135_thumbnail.jpg"
"Schools and school sanitation","7951535","Stone fully lined for boys","https://doi.org/10.17028/rd.lboro.7951535.v1","Technical illustration and graphics","7951535_thumbnail.jpg"
"Schools and school sanitation","7951544","Concrete slab block for boys","https://doi.org/10.17028/rd.lboro.7951544.v1","Technical illustration and graphics","7951544_thumbnail.jpg"
"Schools and school sanitation","7951538","Stone partially lined for boys","https://doi.org/10.17028/rd.lboro.7951538.v1","Technical illustration and graphics","7951538_thumbnail.jpg"
"Schools and school sanitation","7951529","Shallow cement block for boys","https://doi.org/10.17028/rd.lboro.7951529.v1","Technical illustration and graphics","7951529_thumbnail.jpg"
"Schools and school sanitation","7951523","Cement block partially lined for boys","https://doi.org/10.17028/rd.lboro.7951523.v1","Technical illustration and graphics","7951523_thumbnail.jpg"
"Schools and school sanitation","7951502","Cement block fully lined for boys","https://doi.org/10.17028/rd.lboro.7951502.v1","Technical illustration and graphics","7951502_thumbnail.jpg"
"Schools and school sanitation","7951520","Cement block fully lined for girls","https://doi.org/10.17028/rd.lboro.7951520.v1","Technical illustration and graphics","7951520_thumbnail.jpg"
"Schools and school sanitation","7958597","MHM block superstructure 2","https://doi.org/10.17028/rd.lboro.7958597.v1","Technical illustration and graphics","7958597_thumbnail.jpg"
"Schools and school sanitation","7958591","MHM block superstructure 1","https://doi.org/10.17028/rd.lboro.7958591.v1","Technical illustration and graphics","7958591_thumbnail.jpg"
"Schools and school sanitation","7958588","MHM below ground latrine block details","https://doi.org/10.17028/rd.lboro.7958588.v1","Technical illustration and graphics","7958588_thumbnail.jpg"
"Schools and school sanitation","7782938","Building a school latrine block","https://doi.org/10.17028/rd.lboro.7782938.v1","Line drawings","7782938_thumbnail.jpg"
"Schools and school sanitation","7782845","Temporary school","https://doi.org/10.17028/rd.lboro.7782845.v1","Line drawings","7782845_thumbnail.jpg"
"Schools and school sanitation","7782929","School latrine block in Uganda","https://doi.org/10.17028/rd.lboro.7782929.v1","Line drawings","7782929_thumbnail.jpg"
"Schools and school sanitation","7798313","Volunteer in a school","https://doi.org/10.17028/rd.lboro.7798313.v1","Line drawings","7798313_thumbnail.jpg"
"Schools and school sanitation","7461188","School latrine block in Uganda","https://doi.org/10.17028/rd.lboro.7461188.v1","Line drawings","7461188_thumbnail.jpg"
