"collection_name","title","year","doi"
"Small-scale water supply","Plain sedimentation tank",2019,"https://doi.org/10.17028/rd.lboro.8069099.v1"
"Small-scale water supply","Using sacking for temporary formwork for ferrocement tanks",2019,"https://doi.org/10.17028/rd.lboro.8069090.v1"
"Small-scale water supply","The three-pot treatment system",2019,"https://doi.org/10.17028/rd.lboro.8069096.v1"
"Small-scale water supply","Below surface centrifugal pump installation in a dry well",2019,"https://doi.org/10.17028/rd.lboro.8069084.v1"
"Small-scale water supply","Surface-mounted centrifugal pump installation",2019,"https://doi.org/10.17028/rd.lboro.8069081.v1"
"Small-scale water supply","Various arrangements of masonry dam walls for rock catchments",2019,"https://doi.org/10.17028/rd.lboro.8069087.v1"
"Small-scale water supply","How the Vergnet footpump works",2019,"https://doi.org/10.17028/rd.lboro.8069057.v1"
"Small-scale water supply","A rope and washer pump used in a borehole",2019,"https://doi.org/10.17028/rd.lboro.8069063.v1"
"Small-scale water supply","Hydraulic ram pump",2019,"https://doi.org/10.17028/rd.lboro.8069072.v1"
"Small-scale water supply","Two types of centrifugal pump",2019,"https://doi.org/10.17028/rd.lboro.8069075.v1"
"Small-scale water supply","Direct action handpump",2019,"https://doi.org/10.17028/rd.lboro.8069036.v1"
"Small-scale water supply","Deepwell handpump open top cylinder design",2019,"https://doi.org/10.17028/rd.lboro.8069051.v1"
"Small-scale water supply","Deepwell handpump of traditional design",2019,"https://doi.org/10.17028/rd.lboro.8069045.v1"
"Small-scale water supply","Row suction handpump",2019,"https://doi.org/10.17028/rd.lboro.8069027.v1"
"Small-scale water supply","Pipework which makes up a distribution system 2",2019,"https://doi.org/10.17028/rd.lboro.8069201.v1"
"Small-scale water supply","Weir",2019,"https://doi.org/10.17028/rd.lboro.8069204.v1"
"Small-scale water supply","Pipework which makes up a distribution system 1",2019,"https://doi.org/10.17028/rd.lboro.8069198.v1"
"Small-scale water supply","Traditional suction handpump",2019,"https://doi.org/10.17028/rd.lboro.8069210.v1"
"Small-scale water supply","Stone-filled soakage trench",2019,"https://doi.org/10.17028/rd.lboro.8069192.v1"
"Small-scale water supply","Water towers",2019,"https://doi.org/10.17028/rd.lboro.7798859.v1"
"Infrastructure and services","The implications of poor water availability",2019,"https://doi.org/10.17028/rd.lboro.7836821.v1"
"Infrastructure and services","Section of a drain for evacuating stormwater and sullage",2019,"https://doi.org/10.17028/rd.lboro.7837583.v1"
"Infrastructure and services","Road acting as a drain",2019,"https://doi.org/10.17028/rd.lboro.7837709.v1"
"Infrastructure and services","Planning objectives",2019,"https://doi.org/10.17028/rd.lboro.7868483.v1"
"Infrastructure and services","Diagnosing problems with unlined drains",2019,"https://doi.org/10.17028/rd.lboro.7868909.v1"
"Infrastructure and services","Impact of infrastructure on natural drainage",2019,"https://doi.org/10.17028/rd.lboro.7869029.v1"
"Infrastructure and services","Impact of urbanization on a typical hydrograph",2019,"https://doi.org/10.17028/rd.lboro.7869032.v1"
"Infrastructure and services","Filter drain",2019,"https://doi.org/10.17028/rd.lboro.7869008.v1"
"Infrastructure and services","Submersible electric pumps",2019,"https://doi.org/10.17028/rd.lboro.7874552.v1"
"Infrastructure and services","Poor hygiene practices 1",2019,"https://doi.org/10.17028/rd.lboro.7908806.v1"
"Infrastructure and services","Poor hygiene practices 2",2019,"https://doi.org/10.17028/rd.lboro.7908809.v1"
"Infrastructure and services","Squat-hole cover",2019,"https://doi.org/10.17028/rd.lboro.7910474.v1"
"Infrastructure and services","Rower pump - man standing",2019,"https://doi.org/10.17028/rd.lboro.7910471.v1"
"Infrastructure and services","Trickle feed tank",2019,"https://doi.org/10.17028/rd.lboro.7910477.v1"
"Infrastructure and services","Who cleans the latrine",2019,"https://doi.org/10.17028/rd.lboro.7910480.v1"
"Infrastructure and services","Latrine designed without superstructure",2019,"https://doi.org/10.17028/rd.lboro.7910459.v1"
"Infrastructure and services","Rower pump - man standing without annotations",2019,"https://doi.org/10.17028/rd.lboro.7910468.v1"
"Infrastructure and services","A waste transfer station",2019,"https://doi.org/10.17028/rd.lboro.7910447.v1"
"Infrastructure and services","Infiltration trench",2019,"https://doi.org/10.17028/rd.lboro.7910453.v1"
"Infrastructure and services","Jetting",2019,"https://doi.org/10.17028/rd.lboro.7910456.v1"
"Infrastructure and services","Does increasing participation improve design",2019,"https://doi.org/10.17028/rd.lboro.7923542.v1"
"Infrastructure and services","Does increasing participation improve implementation",2019,"https://doi.org/10.17028/rd.lboro.7923551.v1"
"Infrastructure and services","Does increasing participation improve equity",2019,"https://doi.org/10.17028/rd.lboro.7923545.v1"
"Infrastructure and services","Does increasing participation improve physical outputs",2019,"https://doi.org/10.17028/rd.lboro.7923554.v1"
"Infrastructure and services","Continuum of attitudes towards change",2019,"https://doi.org/10.17028/rd.lboro.7923530.v1"
"Infrastructure and services","Cost of change against project stage",2019,"https://doi.org/10.17028/rd.lboro.7923533.v1"
"Infrastructure and services","Daily hours of labour",2019,"https://doi.org/10.17028/rd.lboro.7923536.v1"
"Infrastructure and services","Developing a classification structure",2019,"https://doi.org/10.17028/rd.lboro.7923539.v1"
"Infrastructure and services","Bivariate comparisons between various factors and project effectiveness",2019,"https://doi.org/10.17028/rd.lboro.7923521.v1"
"Infrastructure and services","Clustered management",2019,"https://doi.org/10.17028/rd.lboro.7923524.v1"
"Infrastructure and services","Assessment analysis action",2019,"https://doi.org/10.17028/rd.lboro.7923350.v1"
"Infrastructure and services","Best route A to B",2019,"https://doi.org/10.17028/rd.lboro.7923353.v1"
"Infrastructure and services","Bivariate and multiple regressions",2019,"https://doi.org/10.17028/rd.lboro.7923515.v1"
"Infrastructure and services","Participation equals effectiveness",2019,"https://doi.org/10.17028/rd.lboro.7923593.v1"
"Infrastructure and services","Participation of organisational structure",2019,"https://doi.org/10.17028/rd.lboro.7923605.v1"
"Infrastructure and services","Participation in the project cycle",2019,"https://doi.org/10.17028/rd.lboro.7923602.v1"
"Infrastructure and services","Participation builds communities",2019,"https://doi.org/10.17028/rd.lboro.7923590.v1"
"Infrastructure and services","Malawi gravity flow schemes",2019,"https://doi.org/10.17028/rd.lboro.7923572.v1"
"Infrastructure and services","Matrix management",2019,"https://doi.org/10.17028/rd.lboro.7923575.v1"
"Infrastructure and services","Organisation chart of a workforce",2019,"https://doi.org/10.17028/rd.lboro.7923587.v1"
"Infrastructure and services","Numbers of participants",2019,"https://doi.org/10.17028/rd.lboro.7923581.v1"
"Infrastructure and services","Domed pit slab - plan and cross-section",2019,"https://doi.org/10.17028/rd.lboro.7923560.v1"
"Infrastructure and services","Leading from the front or first amongst equals",2019,"https://doi.org/10.17028/rd.lboro.7923566.v1"
"Infrastructure and services","Length and cost of project stages",2019,"https://doi.org/10.17028/rd.lboro.7923569.v1"
"Infrastructure and services","Relationships between participation and impact on design",2019,"https://doi.org/10.17028/rd.lboro.7923749.v1"
"Infrastructure and services","Relationship between project effectiveness and level of participation",2019,"https://doi.org/10.17028/rd.lboro.7923731.v1"
"Infrastructure and services","Relationships between participation and impact on community organisations",2019,"https://doi.org/10.17028/rd.lboro.7923746.v1"
"Infrastructure and services","Relative access to resources",2019,"https://doi.org/10.17028/rd.lboro.7923758.v1"
"Infrastructure and services","Project teams",2019,"https://doi.org/10.17028/rd.lboro.7923689.v1"
"Infrastructure and services","Project timescales",2019,"https://doi.org/10.17028/rd.lboro.7923692.v1"
"Infrastructure and services","Reducing the number of management levels",2019,"https://doi.org/10.17028/rd.lboro.7923719.v1"
"Infrastructure and services","Projects targeting specific groups",2019,"https://doi.org/10.17028/rd.lboro.7923716.v1"
"Infrastructure and services","Perceptions of organisational structure 2",2019,"https://doi.org/10.17028/rd.lboro.7923668.v1"
"Infrastructure and services","Project control scenarios",2019,"https://doi.org/10.17028/rd.lboro.7923674.v1"
"Infrastructure and services","Project programme and resources",2019,"https://doi.org/10.17028/rd.lboro.7923686.v1"
"Infrastructure and services","Project cycle and main participants",2019,"https://doi.org/10.17028/rd.lboro.7923683.v1"
"Infrastructure and services","Patterns of participation",2019,"https://doi.org/10.17028/rd.lboro.7923614.v1"
"Infrastructure and services","Perceptions of organisational structure 1",2019,"https://doi.org/10.17028/rd.lboro.7923638.v1"
"Infrastructure and services","Who collects water 1",2019,"https://doi.org/10.17028/rd.lboro.7923833.v1"
"Infrastructure and services","Why women enter and leave the profession",2019,"https://doi.org/10.17028/rd.lboro.7923866.v1"
"Infrastructure and services","Who collects water 2",2019,"https://doi.org/10.17028/rd.lboro.7923860.v1"
"Infrastructure and services","What is beneath the surface",2019,"https://doi.org/10.17028/rd.lboro.7923821.v1"
"Infrastructure and services","Sustaining social change",2019,"https://doi.org/10.17028/rd.lboro.7923809.v1"
"Infrastructure and services","Water consumption versus time for collection",2019,"https://doi.org/10.17028/rd.lboro.7923818.v1"
"Infrastructure and services","Supply and demand",2019,"https://doi.org/10.17028/rd.lboro.7923803.v1"
"Infrastructure and services","The transfer of disease from faeces to mouth",2019,"https://doi.org/10.17028/rd.lboro.7923812.v1"
"Infrastructure and services","Scales of participation",2019,"https://doi.org/10.17028/rd.lboro.7923794.v1"
"Infrastructure and services","Social practice and water quality",2019,"https://doi.org/10.17028/rd.lboro.7923797.v1"
"Infrastructure and services","Roads make a difference",2019,"https://doi.org/10.17028/rd.lboro.7923791.v1"
"Infrastructure and services","Stages in the development of project design",2019,"https://doi.org/10.17028/rd.lboro.7923800.v1"
"Infrastructure and services","Unpaved road cross-section",2019,"https://doi.org/10.17028/rd.lboro.7945424.v1"
"Infrastructure and services","The effect of poor specification",2019,"https://doi.org/10.17028/rd.lboro.7945577.v1"
"Infrastructure and services","Catchwater drainage for hill roads",2019,"https://doi.org/10.17028/rd.lboro.7945469.v1"
"Infrastructure and services","Section of a shallow pit",2019,"https://doi.org/10.17028/rd.lboro.7946486.v1"
"Infrastructure and services","Section of a pit with lining sections cemented",2019,"https://doi.org/10.17028/rd.lboro.7946483.v1"
"Infrastructure and services","Back-service collector sewer",2019,"https://doi.org/10.17028/rd.lboro.8068607.v1"
"Infrastructure and services","Communal bin made from an old all drum",2019,"https://doi.org/10.17028/rd.lboro.8074640.v1"
"Infrastructure and services","Plan of roads",2019,"https://doi.org/10.17028/rd.lboro.8068292.v1"
"Infrastructure and services","Wire sag between two telegraph poles",2019,"https://doi.org/10.17028/rd.lboro.8068286.v1"
"Infrastructure and services","Section of a pit with lining sections cemented",2019,"https://doi.org/10.17028/rd.lboro.8068316.v1"
"Infrastructure and services","Plot types",2019,"https://doi.org/10.17028/rd.lboro.8068319.v1"
"Infrastructure and services","Section of a shallow pit",2019,"https://doi.org/10.17028/rd.lboro.8068313.v1"
"Infrastructure and services","Recommended distances between two houses with telegraph pole and lorry",2019,"https://doi.org/10.17028/rd.lboro.8068301.v1"
"Infrastructure and services","Section and plan of house with external pit",2019,"https://doi.org/10.17028/rd.lboro.8068310.v1"
"Infrastructure and services","Recommended distances between to houses with car lorry and telegraph pole",2019,"https://doi.org/10.17028/rd.lboro.8068304.v1"
"Infrastructure and services","Recommended distances between single-storey house and two-storey house",2019,"https://doi.org/10.17028/rd.lboro.8068298.v1"
"Infrastructure and services","Low-cost housing with electrical supply",2019,"https://doi.org/10.17028/rd.lboro.8068289.v1"
"Infrastructure and services","Recommended minimum distance between two houses",2019,"https://doi.org/10.17028/rd.lboro.8068295.v1"
"Infrastructure and services","Telegraph pole",2019,"https://doi.org/10.17028/rd.lboro.8068256.v1"
"Infrastructure and services","Types of electrical circuits",2019,"https://doi.org/10.17028/rd.lboro.8068268.v1"
"Infrastructure and services","Telegraph poles",2019,"https://doi.org/10.17028/rd.lboro.8068277.v1"
"Infrastructure and services","Anchoring a telegraph pole",2019,"https://doi.org/10.17028/rd.lboro.8068283.v1"
"Infrastructure and services","Cross-section of a lined drain",2019,"https://doi.org/10.17028/rd.lboro.8068232.v1"
"Infrastructure and services","Plan of electrical mains",2019,"https://doi.org/10.17028/rd.lboro.8068247.v1"
"Infrastructure and services","Viscious circle of poor cost recovery",2019,"https://doi.org/10.17028/rd.lboro.7958486.v1"
"Infrastructure and services","Virtuous circle of improved cost recovery and services",2019,"https://doi.org/10.17028/rd.lboro.7958456.v1"
"Infrastructure and services","The nomenclature used for debiting and crediting various accounts",2019,"https://doi.org/10.17028/rd.lboro.8059400.v1"
"Infrastructure and services","Common approaches for depreciating assets",2019,"https://doi.org/10.17028/rd.lboro.8059382.v1"
"Infrastructure and services","Credit worthiness ratios for XYZ",2019,"https://doi.org/10.17028/rd.lboro.8059385.v1"
"Infrastructure and services","Liquidity ratios for XYZ",2019,"https://doi.org/10.17028/rd.lboro.8059394.v1"
"Infrastructure and services","Efficiency ratios for XYZ",2019,"https://doi.org/10.17028/rd.lboro.8059388.v1"
"Infrastructure and services","Debris close to a well",2019,"https://doi.org/10.17028/rd.lboro.7798988.v1"
"Infrastructure and services","Set of pump curves for a 140mm diameter impeller",2019,"https://doi.org/10.17028/rd.lboro.7713287.v1"
"Infrastructure and services","Characteristic pump curves for a particular centrifugal pump",2019,"https://doi.org/10.17028/rd.lboro.7713281.v1"
"Infrastructure and services","Arrangements of pumps for connection in series or in parallel",2019,"https://doi.org/10.17028/rd.lboro.7713266.v1"
"Infrastructure and services","Arrangements of pumps for connection in series or in parallel",2019,"https://doi.org/10.17028/rd.lboro.7713269.v1"
"Infrastructure and services","Typical shapes of head power and efficiency curves for rotor dynamic pumps",2019,"https://doi.org/10.17028/rd.lboro.7713002.v1"
"Infrastructure and services","Comparison between pumping curve for a centrifugal pump and a progressive cavity pump",2019,"https://doi.org/10.17028/rd.lboro.7712927.v1"
"Infrastructure and services","Comparison between pumping curve for a centrifugal pump and a progressive cavity pump",2019,"https://doi.org/10.17028/rd.lboro.7712924.v1"
